Time,Load,Cycle
10501.399,7.31613,34
10501.5,7.34099,34
10501.6,7.297039999999999,34
10501.7,7.3075399999999995,34
10501.8,7.27807,34
10501.899,7.263739999999999,34
10502.0,7.2883,34
10502.1,7.24855,34
10502.2,7.258369999999999,34
10502.3,7.20385,34
10502.399,7.223889999999999,34
10502.5,7.18242,34
10502.6,7.17599,34
10502.7,7.186489999999999,34
10502.8,7.15503,34
10502.899,7.16575,34
10503.0,7.10399,34
10503.1,7.1321,34
10503.2,7.102069999999999,34
10503.3,7.08772,34
10503.399,7.0939,34
10503.5,7.08847,34
10503.6,7.093430000000001,34
10503.7,7.061319999999999,34
10503.8,7.05278,34
10503.899,7.03092,34
10504.0,7.032210000000001,34
10504.1,7.0137,34
10504.2,7.004989999999999,34
10504.3,7.01558,34
10504.399,6.98123,34
10504.5,6.937760000000001,34
10504.6,6.98083,34
10504.7,6.91032,34
10504.8,6.92467,34
10504.899,6.9236699999999995,34
10505.0,6.913589999999999,34
10505.1,6.88028,34
10505.2,6.857810000000001,34
10505.3,6.892010000000001,34
10505.399,6.83236,34
10505.5,6.84425,34
10505.6,6.824960000000001,34
10505.7,6.829969999999999,34
10505.8,6.8238199999999996,34
10505.899,6.7667600000000006,34
10506.0,6.798089999999999,34
10506.1,6.756869999999999,34
10506.2,6.758369999999999,34
10506.3,6.7144699999999995,34
10506.399,6.74447,34
10506.5,6.74366,34
10506.6,6.701060000000001,34
10506.7,6.7162,34
10506.8,6.67974,34
10506.899,6.67886,34
10507.0,6.6318,34
10507.1,6.66931,34
10507.2,6.653010000000001,34
10507.3,6.6274,34
10507.399,6.61262,34
10507.5,6.59397,34
10507.6,6.59691,34
10507.7,6.55009,34
10507.8,6.5690100000000005,34
10507.899,6.57923,34
10508.0,6.5747100000000005,34
10508.1,6.5367,34
10508.2,6.530390000000001,34
10508.3,6.52776,34
10508.399,6.502730000000001,34
10508.5,6.5149099999999995,34
10508.6,6.51164,34
10508.7,6.5103599999999995,34
10508.8,6.48337,34
10508.899,6.45719,34
10509.0,6.4608,34
10509.1,6.4366699999999994,34
10509.2,6.42373,34
10509.3,6.436319999999999,34
10509.399,6.41751,34
10509.5,6.3981699999999995,34
10509.6,6.3741699999999994,34
10509.7,6.36383,34
10509.8,6.35235,34
10509.899,6.3265400000000005,34
10510.0,6.35259,34
10510.1,6.334969999999999,34
10510.2,6.3327599999999995,34
10510.3,6.2922400000000005,34
10510.399,6.30084,34
10510.5,6.25716,34
10510.6,6.23385,34
10510.7,6.25934,34
10510.8,6.22956,34
10510.899,6.25505,34
10511.0,6.20426,34
10511.1,6.2147,34
10511.2,6.1944099999999995,34
10511.3,6.16219,34
10511.399,6.15299,34
10511.5,6.1433800000000005,34
10511.6,6.19266,34
10511.7,6.11192,34
10511.8,6.1374699999999995,34
10511.899,6.10876,34
10512.0,6.08589,34
10512.1,6.08699,34
10512.2,6.0704199999999995,34
10512.3,6.09124,34
10512.399,6.05278,34
10512.5,6.04096,34
10512.6,6.02382,34
10512.7,6.03354,34
10512.8,6.00678,34
10512.899,5.98819,34
10513.0,6.01123,34
10513.1,5.9984,34
10513.2,5.9612300000000005,34
10513.3,5.95605,34
10513.399,5.946680000000001,34
10513.5,5.9341099999999996,34
10513.6,5.9057,34
10513.7,5.91972,34
10513.8,5.90984,34
10513.899,5.86332,34
10514.0,5.87121,34
10514.1,5.874280000000001,34
10514.2,5.83545,34
10514.3,5.82505,34
10514.399,5.8211699999999995,34
10514.5,5.82811,34
10514.6,5.8018,34
10514.7,5.79204,34
10514.8,5.76066,34
10514.899,5.77336,34
10515.0,5.71964,34
10515.1,5.72997,34
10515.2,5.7510699999999995,34
10515.3,5.7251,34
10515.399,5.71665,34
10515.5,5.67739,34
10515.6,5.701630000000001,34
10515.7,5.6414800000000005,34
10515.8,5.67009,34
10515.899,5.656969999999999,34
10516.0,5.65509,34
10516.1,5.62171,34
10516.2,5.58312,34
10516.3,5.62668,34
10516.399,5.56988,34
10516.5,5.58159,34
10516.6,5.56849,34
10516.7,5.58214,34
10516.8,5.57175,34
10516.899,5.51427,34
10517.0,5.5487,34
10517.1,5.49901,34
10517.2,5.50338,34
10517.3,5.47023,34
10517.399,5.49895,34
10517.5,5.47604,34
10517.6,5.4507,34
10517.7,5.45315,34
10517.8,5.43123,34
10517.899,5.43023,34
10518.0,5.41582,34
10518.1,5.434480000000001,34
10518.2,5.42428,34
10518.3,5.37909,34
10518.399,5.36607,34
10518.5,5.3852400000000005,34
10518.6,5.3304800000000006,34
10518.7,5.33534,34
10518.8,5.323980000000001,34
10518.899,5.3466,34
10519.0,5.30936,34
10519.1,5.28399,34
10519.2,5.29579,34
10519.3,5.26896,34
10519.399,5.27051,34
10519.5,5.22779,34
10519.6,5.26872,34
10519.7,5.22745,34
10519.8,5.22835,34
10519.899,5.215990000000001,34
10520.0,5.2013300000000005,34
10520.1,5.19396,34
10520.2,5.1456599999999995,34
10520.3,5.20524,34
10520.399,5.1547,34
10520.5,5.14958,34
10520.6,5.1233,34
10520.7,5.14855,34
10520.8,5.1175,34
10520.899,5.08839,34
10521.0,5.10405,34
10521.1,5.09556,34
10521.2,5.08668,34
10521.3,5.05077,34
10521.399,5.062880000000001,34
10521.5,5.064080000000001,34
10521.6,5.01056,34
10521.7,5.02836,34
10521.8,5.02053,34
10521.899,5.02646,34
10522.0,4.98043,34
10522.1,4.986190000000001,34
10522.2,4.98486,34
10522.3,4.9488,34
10522.399,4.9564699999999995,34
10522.5,4.95004,34
10522.6,4.9593,34
10522.7,4.932840000000001,34
10522.8,4.92897,34
10522.899,4.92771,34
10523.0,4.88476,34
10523.1,4.89087,34
10523.2,4.8968,34
10523.3,4.88893,34
10523.399,4.87938,34
10523.5,4.829,34
10523.6,4.84736,34
10523.7,4.8091099999999996,34
10523.8,4.8054,34
10523.899,4.80771,34
10524.0,4.79929,34
10524.1,4.803030000000001,34
10524.2,4.75507,34
10524.3,4.77124,34
10524.399,4.7237800000000005,34
10524.5,4.74375,34
10524.6,4.71864,34
10524.7,4.732480000000001,34
10524.8,4.73952,34
10524.899,4.66849,34
10525.0,4.6946699999999995,34
10525.1,4.67037,34
10525.2,4.66673,34
10525.3,4.63545,34
10525.399,4.64649,34
10525.5,4.6588400000000005,34
10525.6,4.6022,34
10525.7,4.6142900000000004,34
10525.8,4.60342,34
10525.899,4.6063,34
10526.0,4.5449,34
10526.1,4.56457,34
10526.2,4.57669,34
10526.3,4.5572099999999995,34
10526.399,4.54841,34
10526.5,4.52807,34
10526.6,4.54752,34
10526.7,4.51849,34
10526.8,4.52383,34
10526.899,4.51921,34
10527.0,4.48299,34
10527.1,4.4850699999999994,34
10527.2,4.48168,34
10527.3,4.4632,34
10527.399,4.44005,34
10527.5,4.4105099999999995,34
10527.6,4.4385699999999995,34
10527.7,4.4296,34
10527.8,4.41526,34
10527.899,4.40109,34
10528.0,4.3857800000000005,34
10528.1,4.3712,34
10528.2,4.32949,34
10528.3,4.37225,34
10528.399,4.36719,34
10528.5,4.36172,34
10528.6,4.34802,34
10528.7,4.33078,34
10528.8,4.31594,34
10528.899,4.27308,34
10529.0,4.2994699999999995,34
10529.1,4.2682199999999995,34
10529.2,4.29219,34
10529.3,4.259469999999999,34
10529.399,4.25041,34
10529.5,4.2512,34
10529.6,4.19459,34
10529.7,4.22428,34
10529.8,4.21127,34
10529.899,4.2342900000000006,34
10530.0,4.17899,34
10530.1,4.17927,34
10530.2,4.1843699999999995,34
10530.3,4.14645,34
10530.399,4.16381,34
10530.5,4.12898,34
10530.6,4.18087,34
10530.7,4.12055,34
10530.8,4.12455,34
10530.899,4.1070400000000005,34
10531.0,4.08645,34
10531.1,4.09849,34
10531.2,4.074,34
10531.3,4.10848,34
10531.399,4.06911,34
10531.5,4.05476,34
10531.6,4.051019999999999,34
10531.7,4.04397,34
10531.8,4.022419999999999,34
10531.899,4.00702,34
10532.0,4.02122,34
10532.1,4.01459,34
10532.2,3.99226,34
10532.3,3.9972199999999996,34
10532.399,3.9807300000000003,34
10532.5,3.9551800000000004,34
10532.6,3.9543199999999996,34
10532.7,3.93183,34
10532.8,3.94783,34
10532.899,3.92141,34
10533.0,3.91154,34
10533.1,3.9057199999999996,34
10533.2,3.8816699999999997,34
10533.3,3.862,34
10533.399,3.86245,34
10533.5,3.8902900000000002,34
10533.6,3.8594,34
10533.7,3.8540900000000002,34
10533.8,3.83481,34
10533.899,3.8353,34
10534.0,3.79645,34
10534.1,3.7689800000000004,34
10534.2,3.8223599999999998,34
10534.3,3.78634,34
10534.399,3.80568,34
10534.5,3.74085,34
10534.6,3.7662,34
10534.7,3.7120300000000004,34
10534.8,3.72,34
10534.899,3.72495,34
10535.0,3.72455,34
10535.1,3.7326,34
10535.2,3.68258,34
10535.3,3.70741,34
10535.399,3.6516,34
10535.5,3.66437,34
10535.6,3.65455,34
10535.7,3.65711,34
10535.8,3.66876,34
10535.899,3.63674,34
10536.0,3.63622,34
10536.1,3.62705,34
10536.2,3.60629,34
10536.3,3.5994300000000004,34
10536.399,3.59754,34
10536.5,3.61446,34
10536.6,3.5642400000000003,34
10536.7,3.56817,34
10536.8,3.5706800000000003,34
10536.899,3.52719,34
10537.0,3.54441,34
10537.1,3.5182300000000004,34
10537.2,3.5346,34
10537.3,3.5334800000000004,34
10537.399,3.48635,34
10537.5,3.4910400000000004,34
10537.6,3.4578900000000004,34
10537.7,3.45773,34
10537.8,3.44515,34
10537.899,3.46961,34
10538.0,3.46958,34
10538.1,3.4255,34
10538.2,3.42015,34
10538.3,3.4007400000000003,34
10538.399,3.38856,34
10538.5,3.36254,34
10538.6,3.40834,34
10538.7,3.37396,34
10538.8,3.34445,34
10538.899,3.3513699999999997,34
10539.0,3.32957,34
10539.1,3.3229699999999998,34
10539.2,3.2861599999999997,34
10539.3,3.3457,34
10539.399,3.29885,34
10539.5,3.30344,34
10539.6,3.2799699999999996,34
10539.7,3.27278,34
10539.8,3.2673200000000002,34
10539.899,3.2396,34
10540.0,3.26038,34
10540.1,3.24607,34
10540.2,3.25189,34
10540.3,3.2227900000000003,34
10540.399,3.2141900000000003,34
10540.5,3.2193,34
10540.6,3.17179,34
10540.7,3.18055,34
10540.8,3.1726400000000003,34
10540.899,3.1835,34
10541.0,3.15843,34
10541.1,3.13912,34
10541.2,3.15163,34
10541.3,3.1248099999999996,34
10541.399,3.10403,34
10541.5,3.1242900000000002,34
10541.6,3.1163,34
10541.7,3.10479,34
10541.8,3.05923,34
10541.899,3.08105,34
10542.0,3.07311,34
10542.1,3.0446,34
10542.2,3.06657,34
10542.3,3.0365900000000003,34
10542.399,3.0583299999999998,34
10542.5,3.00541,34
10542.6,3.02864,34
10542.7,3.00457,34
10542.8,2.98257,34
10542.899,2.99074,34
10543.0,2.97463,34
10543.1,3.0112099999999997,34
10543.2,2.93818,34
10543.3,2.95965,34
10543.399,2.92885,34
10543.5,2.90937,34
10543.6,2.92299,34
10543.7,2.88784,34
10543.8,2.94602,34
10543.899,2.87883,34
10544.0,2.90068,34
10544.1,2.85865,34
10544.2,2.8609299999999998,34
10544.3,2.84065,34
10544.399,2.83574,34
10544.5,2.86134,34
10544.6,2.82729,34
10544.7,2.82977,34
10544.8,2.80963,34
10544.899,2.8021,34
10545.0,2.77659,34
10545.1,2.78465,34
10545.2,2.80324,34
10545.3,2.7755,34
10545.399,2.75852,34
10545.5,2.7325,34
10545.6,2.7473799999999997,34
10545.7,2.73163,34
10545.8,2.71651,34
10545.899,2.72644,34
10546.0,2.7274,34
10546.1,2.70657,34
10546.2,2.68095,34
10546.3,2.68775,34
10546.399,2.67785,34
10546.5,2.64885,34
10546.6,2.65145,34
10546.7,2.6604799999999997,34
10546.8,2.64551,34
10546.899,2.63781,34
10547.0,2.61836,34
10547.1,2.62531,34
10547.2,2.59472,34
10547.3,2.60384,34
10547.399,2.6007,34
10547.5,2.5952900000000003,34
10547.6,2.5859,34
10547.7,2.53804,34
10547.8,2.56078,34
10547.899,2.50486,34
10548.0,2.53746,34
10548.1,2.52448,34
10548.2,2.5424,34
10548.3,2.51252,34
10548.399,2.47677,34
10548.5,2.51369,34
10548.6,2.449,34
10548.7,2.47112,34
10548.8,2.45086,34
10548.899,2.46615,34
10549.0,2.4573099999999997,34
10549.1,2.42582,34
10549.2,2.42468,34
10549.3,2.4182900000000003,34
10549.399,2.40805,34
10549.5,2.3971,34
10549.6,2.41745,34
10549.7,2.39948,34
10549.8,2.3603099999999997,34
10549.899,2.37341,34
10550.0,2.3534900000000003,34
10550.1,2.34159,34
10550.2,2.32518,34
10550.3,2.34349,34
10550.399,2.34781,34
10550.5,2.3119099999999997,34
10550.6,2.31173,34
10550.7,2.2991200000000003,34
10550.8,2.28567,34
10550.899,2.28075,34
10551.0,2.27387,34
10551.1,2.29515,34
10551.2,2.27905,34
10551.213,2.2839,34
10551.3,2.2638599999999998,34
10551.399,2.24169,34
10551.5,2.21809,34
10551.6,2.21791,34
10551.7,2.19061,34
10551.8,2.2214099999999997,34
10551.899,2.20172,34
10552.0,2.20911,34
10552.1,2.17751,34
10552.2,2.1792700000000003,34
10552.3,2.13761,34
10552.399,2.14898,34
10552.5,2.15128,34
10552.6,2.13905,34
10552.7,2.16518,34
10552.8,2.11383,34
10552.899,2.1131599999999997,34
10553.0,2.09511,34
10553.1,2.06833,34
10553.2,2.09131,34
10553.3,2.06924,34
10553.399,2.08658,34
10553.5,2.04889,34
10553.6,2.04852,34
10553.7,2.05095,34
10553.8,2.0209200000000003,34
10553.899,2.0190799999999998,34
10554.0,2.0183299999999997,34
10554.1,2.03315,34
10554.2,1.98345,34
10554.3,1.99948,34
10554.399,1.99475,34
10554.5,1.9776200000000002,34
10554.6,1.9681799999999998,34
10554.7,1.96553,34
10554.8,1.98032,34
10554.899,1.95135,34
10555.0,1.94108,34
10555.1,1.94592,34
10555.2,1.89753,34
10555.3,1.9015799999999998,34
10555.399,1.8994799999999998,34
10555.5,1.9120700000000002,34
10555.6,1.91012,34
10555.7,1.86181,34
10555.8,1.8754099999999998,34
10555.899,1.84697,34
10556.0,1.8478400000000001,34
10556.1,1.84286,34
10556.2,1.8464900000000002,34
10556.3,1.83615,34
10556.399,1.7919200000000002,34
10556.5,1.81457,34
10556.6,1.79367,34
10556.7,1.78902,34
10556.8,1.77057,34
10556.899,1.7851299999999999,34
10557.0,1.78151,34
10557.1,1.74927,34
10557.2,1.75709,34
10557.3,1.7209999999999999,34
10557.399,1.7340799999999998,34
10557.5,1.7054799999999999,34
10557.6,1.70705,34
10557.7,1.7147,34
10557.8,1.6826299999999998,34
10557.899,1.69107,34
10558.0,1.66225,34
10558.1,1.66933,34
10558.2,1.63011,34
10558.3,1.65523,34
10558.399,1.6479700000000002,34
10558.5,1.63151,34
10558.6,1.62978,34
10558.7,1.6201,34
10558.8,1.61214,34
10558.899,1.5755299999999999,34
10559.0,1.5848200000000001,34
10559.1,1.5789600000000001,34
10559.2,1.59435,34
10559.3,1.57279,34
10559.399,1.53764,34
10559.5,1.5758299999999998,34
10559.6,1.52599,34
10559.7,1.51805,34
10559.8,1.52194,34
10559.899,1.53896,34
10560.0,1.50945,34
10560.1,1.49643,34
10560.2,1.50704,34
10560.3,1.48783,34
10560.399,1.46298,34
10560.5,1.47155,34
10560.6,1.4584,34
10560.7,1.4706,34
10560.8,1.43644,34
10560.899,1.42124,34
10561.0,1.43252,34
10561.1,1.38919,34
10561.2,1.40877,34
10561.3,1.3896600000000001,34
10561.399,1.42261,34
10561.5,1.37435,34
10561.6,1.37639,34
10561.7,1.3768799999999999,34
10561.8,1.33546,34
10561.899,1.3442100000000001,34
10562.0,1.32799,34
10562.1,1.37222,34
10562.2,1.3169600000000001,34
10562.3,1.30007,34
10562.399,1.2963799999999999,34
10562.5,1.28336,34
10562.6,1.28146,34
10562.7,1.2788,34
10562.8,1.3091700000000002,34
10562.899,1.26722,34
10563.0,1.2498200000000002,34
10563.1,1.2274399999999999,34
10563.2,1.2485899999999999,34
10563.3,1.24566,34
10563.399,1.2195,34
10563.5,1.24038,34
10563.6,1.21975,34
10563.7,1.20822,34
10563.8,1.18821,34
10563.899,1.18869,34
10564.0,1.1682299999999999,34
10564.1,1.17259,34
10564.2,1.17285,34
10564.3,1.17221,34
10564.399,1.1655200000000001,34
10564.5,1.14505,34
10564.6,1.15209,34
10564.7,1.14167,34
10564.8,1.1162,34
10564.899,1.13321,34
10565.0,1.12894,34
10565.1,1.10521,34
10565.2,1.0892700000000002,34
10565.3,1.07213,34
10565.399,1.09285,34
10565.5,1.06111,34
10565.6,1.0681399999999999,34
10565.7,1.05948,34
10565.8,1.0553700000000001,34
10565.899,1.03786,34
10566.0,1.00932,34
10566.1,1.04,34
10566.2,0.9963299999999999,34
10566.3,1.00577,34
10566.399,0.9899100000000001,34
10566.5,0.9730700000000001,34
10566.6,0.99865,34
10566.7,0.9325,34
10566.8,0.97275,34
10566.899,0.93747,34
10567.0,0.94004,34
10567.1,0.9259,34
10567.2,0.9163100000000001,34
10567.3,0.91041,34
10567.399,0.87977,34
10567.5,0.91112,34
10567.6,0.8826299999999999,34
10567.7,0.89279,34
10567.8,0.8548899999999999,34
10567.899,0.8713799999999999,34
10568.0,0.87029,34
10568.1,0.8427899999999999,34
10568.2,0.85703,34
10568.3,0.8412799999999999,34
10568.399,0.8121,34
10568.5,0.81439,34
10568.6,0.81109,34
10568.7,0.82595,34
10568.8,0.79997,34
10568.899,0.78685,34
10569.0,0.7723,34
10569.1,0.77158,34
10569.2,0.7508699999999999,34
10569.3,0.7449,34
10569.399,0.7608699999999999,34
10569.5,0.76002,34
10569.6,0.73047,34
10569.7,0.7136899999999999,34
10569.8,0.70418,34
10569.899,0.7037899999999999,34
10570.0,0.6729999999999999,34
10570.1,0.70218,34
10570.2,0.68328,34
10570.3,0.67267,34
10570.399,0.67872,34
10570.5,0.64559,34
10570.6,0.65728,34
10570.7,0.61385,34
10570.8,0.64203,34
10570.899,0.61716,34
10571.0,0.62305,34
10571.1,0.6007600000000001,34
10571.2,0.5974,34
10571.3,0.60611,34
10571.399,0.53289,34
10571.5,0.58719,34
10571.6,0.5553,34
10571.7,0.56328,34
10571.8,0.5332600000000001,34
10571.899,0.5343600000000001,34
10572.0,0.5375800000000001,34
10572.1,0.48982,34
10572.2,0.52874,34
10572.3,0.48326,34
10572.399,0.52175,34
10572.5,0.4968,34
10572.6,0.47401000000000004,34
10572.7,0.47033,34
10572.8,0.43028,34
10572.899,0.43848000000000004,34
10573.0,0.43223,34
10573.1,0.45468000000000003,34
10573.2,0.43948000000000004,34
10573.3,0.42688000000000004,34
10573.399,0.41565,34
10573.5,0.4125,34
10573.6,0.41284,34
10573.7,0.36595,34
10573.8,0.34863,34
10573.899,0.36811,34
10574.0,0.38221,34
10574.1,0.39969,34
10574.2,0.37413,34
10574.3,0.32611999999999997,34
10574.399,0.31151,34
10574.5,0.32306,34
10574.6,0.36184,34
10574.7,0.32808000000000004,34
10574.8,0.33532,34
10574.899,0.29320999999999997,34
10575.0,0.2627,34
10575.1,0.26194,34
10575.2,0.25699,34
10575.3,0.3108,34
10575.399,0.26027,34
10575.5,0.2675,34
10575.6,0.21911,34
10575.7,0.21845,34
10575.8,0.19585999999999998,34
10575.899,0.20536999999999997,34
10576.0,0.23759,34
10576.1,0.19896,34
10576.2,0.19519,34
10576.3,0.13684000000000002,34
10576.399,0.1745,34
10576.5,0.15885,34
10576.6,0.17454,34
10576.7,0.16482,34
10576.8,0.13188,34
10576.899,0.11598,34
10577.0,0.10511,34
10577.1,0.1308,34
10577.2,0.09435,34
10577.3,0.11133,34
10577.399,0.09293,34
10577.5,0.07586,34
10577.6,0.09245,34
10577.7,0.06372,34
10577.8,0.08839,34
10577.899,0.06115,34
10578.0,0.04678,34
10578.1,0.03715,34
10578.2,0.03797,34
10578.3,0.02609,34
10578.399,0.02024,34
10578.5,0.01034,34
10578.6,0.00747,34
10578.7,-0.00295,34
10578.8,0.00274,34
10578.899,-0.01053,34
10579.0,0.00595,34
10579.1,-0.01124,34
10579.2,-0.03128,34
10579.3,-0.01778,34
10579.399,-0.06942000000000001,34
10579.5,-0.048010000000000004,34
10579.6,-0.05644,34
10579.7,-0.0624,34
10579.8,-0.07464,34
10579.899,-0.09317,34
10580.0,-0.07527,34
10580.1,-0.12180999999999999,34
10580.2,-0.10134,34
10580.3,-0.12279000000000001,34
10580.399,-0.0947,34
10580.5,-0.13992000000000002,34
10580.6,-0.14411,34
10580.7,-0.14477,34
10580.8,-0.17543,34
10580.899,-0.15704,34
10581.0,-0.20825,34
10581.1,-0.16111,34
10581.2,-0.19202,34
10581.3,-0.1919,34
10581.399,-0.20478,34
10581.5,-0.20978000000000002,34
10581.6,-0.20571,34
10581.7,-0.25864000000000004,34
10581.8,-0.22585999999999998,34
10581.899,-0.2359,34
10582.0,-0.23709000000000002,34
10582.1,-0.26553000000000004,34
10582.2,-0.25699,34
10582.3,-0.27446,34
10582.399,-0.31444,34
10582.5,-0.26998,34
10582.6,-0.2895,34
10582.7,-0.28874,34
10582.8,-0.30806999999999995,34
10582.899,-0.31327,34
10583.0,-0.31913,34
10583.1,-0.33778,34
10583.2,-0.32047,34
10583.3,-0.30825,34
10583.399,-0.29877,34
10583.5,-0.31377,34
10583.6,-0.33774,34
10583.7,-0.30441,34
10583.8,-0.33725,34
10583.899,-0.33334,34
10584.0,-0.3105,34
10584.1,-0.32265,34
10584.2,-0.31201,34
10584.3,-0.35085,34
10584.399,-0.33641,34
10584.5,-0.34697,34
10584.6,-0.35625,34
10584.7,-0.32629,34
10584.8,-0.33686,34
10584.899,-0.33955,34
10585.0,-0.38584,34
10585.1,-0.3506,34
10585.2,-0.37403000000000003,34
10585.3,-0.39631,34
10585.399,-0.35470999999999997,34
10585.5,-0.38568,34
10585.6,-0.36266,34
10585.7,-0.41591999999999996,34
10585.8,-0.38115,34
10585.899,-0.38932,34
10586.0,-0.41435,34
10586.1,-0.40610999999999997,34
10586.2,-0.4048,34
10586.3,-0.38058000000000003,34
10586.399,-0.41572,34
10586.5,-0.40249,34
10586.6,-0.42862,34
10586.7,-0.42532,34
10586.8,-0.44211000000000006,34
10586.899,-0.4305,34
10587.0,-0.40952,34
10587.1,-0.42978,34
10587.2,-0.43404,34
10587.3,-0.44245,34
10587.399,-0.45296000000000003,34
10587.5,-0.44435,34
10587.6,-0.45675,34
10587.7,-0.4397,34
10587.8,-0.44572,34
10587.899,-0.435,34
10588.0,-0.44748999999999994,34
10588.1,-0.45821000000000006,34
10588.2,-0.45638999999999996,34
10588.3,-0.48916000000000004,34
10588.399,-0.44268,34
10588.5,-0.44856999999999997,34
10588.6,-0.47042,34
10588.7,-0.45637,34
10588.8,-0.47781999999999997,34
10588.899,-0.46448999999999996,34
10589.0,-0.47953,34
10589.1,-0.46193999999999996,34
10589.2,-0.47465,34
10589.3,-0.47448,34
10589.399,-0.48151000000000005,34
10589.5,-0.49695,34
10589.6,-0.46032,34
10589.7,-0.51243,34
10589.8,-0.49867,34
10589.899,-0.49136,34
10590.0,-0.49122,34
10590.1,-0.4958,34
10590.2,-0.50731,34
10590.3,-0.48155,34
10590.399,-0.5242,35
10590.5,-0.49687,35
10590.6,-0.48778,35
10590.7,-0.48538000000000003,35
10590.8,-0.4792,35
10590.899,-0.5055,35
10591.0,-0.47003999999999996,35
10591.1,-0.51737,35
10591.2,-0.50827,35
10591.3,-0.5098600000000001,35
10591.399,-0.4885,35
10591.5,-0.50908,35
10591.6,-0.51248,35
10591.7,-0.49113,35
10591.8,-0.50617,35
10591.899,-0.49218,35
10592.0,-0.50398,35
10592.1,-0.48026,35
10592.2,-0.48018999999999995,35
10592.3,-0.49188000000000004,35
10592.399,-0.48199,35
10592.5,-0.48144,35
10592.6,-0.47733000000000003,35
10592.7,-0.48878999999999995,35
10592.8,-0.47135,35
10592.899,-0.46466999999999997,35
10593.0,-0.48015,35
10593.1,-0.47626999999999997,35
10593.2,-0.45174,35
10593.3,-0.47353999999999996,35
10593.399,-0.47545,35
10593.5,-0.46124,35
10593.6,-0.44093000000000004,35
10593.7,-0.47153999999999996,35
10593.8,-0.43868,35
10593.899,-0.45378999999999997,35
10594.0,-0.45183999999999996,35
10594.1,-0.43188000000000004,35
10594.2,-0.47311000000000003,35
10594.3,-0.41476,35
10594.399,-0.43266000000000004,35
10594.5,-0.39504,35
10594.6,-0.41346000000000005,35
10594.7,-0.39281,35
10594.8,-0.4338,35
10594.899,-0.42462,35
10595.0,-0.38145,35
10595.1,-0.3996,35
10595.2,-0.35877,35
10595.3,-0.40158,35
10595.399,-0.36243000000000003,35
10595.5,-0.39275,35
10595.6,-0.3817,35
10595.7,-0.35525999999999996,35
10595.8,-0.34853,35
10595.899,-0.31913,35
10596.0,-0.36038000000000003,35
10596.1,-0.31644,35
10596.2,-0.32139,35
10596.3,-0.34007,35
10596.399,-0.28649,35
10596.5,-0.28778000000000004,35
10596.6,-0.25926,35
10596.7,-0.29600000000000004,35
10596.8,-0.26624000000000003,35
10596.899,-0.24155,35
10597.0,-0.27034,35
10597.1,-0.24045999999999998,35
10597.2,-0.2089,35
10597.3,-0.19178,35
10597.399,-0.17929,35
10597.5,-0.19185,35
10597.6,-0.15999000000000002,35
10597.7,-0.1696,35
10597.8,-0.1393,35
10597.899,-0.12043,35
10598.0,-0.08108,35
10598.1,-0.08457999999999999,35
10598.2,-0.10024,35
10598.3,-0.04455,35
10598.399,-0.0608,35
10598.5,-0.011179999999999999,35
10598.6,-0.01294,35
10598.7,0.02575,35
10598.8,0.04572,35
10598.899,0.03703,35
10599.0,0.08664,35
10599.1,0.07916000000000001,35
10599.2,0.11864000000000001,35
10599.3,0.11182,35
10599.399,0.18264,35
10599.5,0.20114,35
10599.6,0.19845,35
10599.7,0.2526,35
10599.8,0.27508,35
10599.899,0.28196,35
10600.0,0.29636,35
10600.1,0.3673,35
10600.2,0.39688,35
10600.3,0.3949,35
10600.399,0.45516,35
10600.5,0.48336999999999997,35
10600.6,0.52041,35
10600.7,0.5149100000000001,35
10600.8,0.6016100000000001,35
10600.899,0.6439199999999999,35
10601.0,0.67592,35
10601.1,0.70996,35
10601.2,0.74273,35
10601.3,0.77825,35
10601.399,0.80535,35
10601.5,0.84862,35
10601.6,0.9289799999999999,35
10601.7,0.9678100000000001,35
10601.8,0.99535,35
10601.899,1.03613,35
10602.0,1.10619,35
10602.1,1.12358,35
10602.2,1.17177,35
10602.3,1.24458,35
10602.399,1.28928,35
10602.5,1.33752,35
10602.6,1.3824100000000001,35
10602.7,1.44497,35
10602.8,1.47298,35
10602.899,1.50694,35
10603.0,1.61899,35
10603.1,1.66828,35
10603.2,1.72868,35
10603.3,1.74616,35
10603.399,1.8375400000000002,35
10603.5,1.89874,35
10603.6,1.92725,35
10603.7,2.0168,35
10603.8,2.1017900000000003,35
10603.899,2.19366,35
10604.0,2.19516,35
10604.1,2.30397,35
10604.2,2.36897,35
10604.3,2.42409,35
10604.399,2.48533,35
10604.5,2.56935,35
10604.6,2.6772,35
10604.7,2.6968400000000003,35
10604.8,2.8061700000000003,35
10604.899,2.88272,35
10605.0,2.92645,35
10605.1,3.0097,35
10605.2,3.08272,35
10605.3,3.20649,35
10605.399,3.25694,35
10605.5,3.35944,35
10605.6,3.4110400000000003,35
10605.7,3.4961300000000004,35
10605.8,3.5572699999999995,35
10605.899,3.6439,35
10606.0,3.7740099999999996,35
10606.1,3.8461300000000005,35
10606.2,3.91943,35
10606.3,3.99652,35
10606.399,4.086180000000001,35
10606.5,4.15785,35
10606.6,4.23769,35
10606.7,4.36103,35
10606.8,4.4554,35
10606.899,4.49441,35
10607.0,4.58723,35
10607.1,4.67732,35
10607.2,4.76768,35
10607.3,4.84011,35
10607.399,4.92545,35
10607.5,5.04856,35
